,p_val,avg_logFC,pct.1,pct.2,p_val_adj
Nap1l4,1.28191959901883e-19,-0.0590233420711589,0.313,0.372,1.7358473290314e-15
Wac,1.35361014522908e-19,-0.0538829445955253,0.32,0.382,1.83292349765469e-15
Nedd4,1.46470133775575e-19,-0.0493997858119474,0.164,0.213,1.98335208145506e-15
Gimap9,1.72309951904411e-19,-0.0613344508521814,0.305,0.366,2.33324905873762e-15
Polr2d,1.99640507194379e-19,-0.0464778093782988,0.233,0.291,2.70333210791908e-15
Rpa2,2.20138654678532e-19,-0.0425714459330038,0.115,0.159,2.980897523002e-15
Gpr146,2.43952926657264e-19,-0.0404274260835963,0.084,0.122,3.30336657986601e-15
Cnep1r1,2.44541713033951e-19,-0.0371311704622745,0.091,0.13,3.31133933619274e-15
Mycbp2,2.49848779254785e-19,-0.0524273289965439,0.234,0.289,3.38320231988904e-15
Bsg,3.11238186265539e-19,-0.0524032272678147,0.282,0.34,4.21447628022167e-15
Sar1a,3.39633992051596e-19,-0.0458674882812088,0.205,0.259,4.59898388637066e-15
Lgals3bp,3.71116696016303e-19,-0.0410277980380204,0.087,0.126,5.02529118075677e-15
Gtf2i,3.89174894609744e-19,-0.0606085849023454,0.282,0.34,5.26981724791054e-15
Rps27rt,4.3048250836899e-19,-0.0390183276618492,0.098,0.139,5.82916364582449e-15
Mrpl9,4.91093355043449e-19,-0.0518609262771882,0.309,0.37,6.64989512064334e-15
Rbbp7,5.43379874997179e-19,-0.0576888637614941,0.35,0.412,7.3579068873368e-15
Pink1,5.84773854036319e-19,-0.0591293159541944,0.289,0.347,7.9184227575058e-15
Alkbh4,6.4453810731742e-19,-0.0363836461834527,0.086,0.124,8.72769051118519e-15
Ptma,7.12856376605897e-19,-0.0695951676573014,0.993,0.995,9.65278819562045e-15
Lat,7.17932989830111e-19,-0.0601031466097928,0.896,0.925,9.72153061528953e-15
Rhog,7.22979704402444e-19,-0.0586113155718825,0.446,0.512,9.78986817731349e-15
H2-Q4,7.50256999183137e-19,-0.0576682225879796,0.261,0.317,1.01592300259389e-14
Abcb9,7.63620542603317e-19,-0.0486777772727914,0.105,0.145,1.03401857673915e-14
Tnip1,7.96914738220304e-19,-0.0483744039605071,0.176,0.227,1.07910224702411e-14
Ndufb4,8.05138826753715e-19,-0.05625845752847,0.3,0.357,1.0902384853072e-14
Ascc3,8.54080409051016e-19,-0.0484186129415966,0.198,0.249,1.15651028189598e-14
Oser1,9.0001289503285e-19,-0.0497340601664586,0.274,0.333,1.21870746116398e-14
Car2,9.53075115943511e-19,-0.0361363143682395,0.061,0.094,1.29055901449911e-14
March5,9.9597847621813e-19,-0.0445939767354068,0.214,0.268,1.34865445464697e-14
Slc6a6,1.0240881403298e-18,-0.0470922651236601,0.154,0.201,1.38671775082058e-14
Cops3,1.23825109111121e-18,-0.0422459467652367,0.122,0.165,1.67671580247369e-14
Pgrmc1,1.4065331535191e-18,-0.041792864066932,0.123,0.166,1.90458654318021e-14
Herc6,1.4081878251013e-18,-0.0362784840969544,0.065,0.098,1.90682713396967e-14
Galnt6,1.61705884878044e-18,-0.0551828045681451,0.198,0.247,2.18965938713359e-14
Tbrg1,1.89229098249025e-18,-0.0574376000649183,0.312,0.369,2.56235121939005e-14
Ostf1,2.02821233869345e-18,-0.0586317106914508,0.323,0.382,2.7464023278248e-14
Aggf1,2.10466168217697e-18,-0.0437757157337142,0.161,0.209,2.84992238383584e-14
Hist1h1d,2.18436837065175e-18,0.0501938852084904,0.131,0.092,2.95785321069953e-14
Mob2,2.40791343042873e-18,-0.0430043152236544,0.178,0.227,3.26055557614354e-14
Arl6ip1,2.52675329718742e-18,-0.0660613333378097,0.603,0.663,3.42147663972149e-14
Hist1h2ae,2.8498442230022e-18,0.0293495185739333,0.167,0.124,3.85897406236728e-14
Psmb8,3.04316507879505e-18,-0.0719454964805328,0.552,0.609,4.12074983319638e-14
Casp8,3.37337667350932e-18,-0.041204885410986,0.111,0.152,4.56788935359897e-14
Ddx24,3.50299824336411e-18,-0.0643461897837638,0.375,0.434,4.74340992133934e-14
Strap,3.55029122303609e-18,-0.0502732219089237,0.328,0.388,4.80744934511317e-14
Nub1,3.56403752297367e-18,-0.0442803392764953,0.202,0.254,4.82606320985865e-14
Rasgrp2,4.47724296743145e-18,-0.0711222809129346,0.317,0.371,6.06263470219893e-14
Pnrc1,4.86644362152651e-18,-0.0605676044463686,0.923,0.956,6.58965130790905e-14
Dda1,5.06828964425512e-18,-0.0493250513022116,0.24,0.294,6.86297100728586e-14
Irgm1,5.63631827497834e-18,-0.0422919088172574,0.093,0.131,7.63213857614817e-14
Rrad,5.84573293198037e-18,-0.0693256403651676,0.135,0.179,7.91570696319462e-14
Lrch3,5.93959635353381e-18,-0.0410892555686141,0.108,0.148,8.04280742232013e-14
Pde3b,6.10653433284602e-18,-0.0415149889206262,0.112,0.153,8.26885814010679e-14
Nmd3,6.19650546511314e-18,-0.0407535262222374,0.165,0.213,8.39068805030971e-14
Sh3bp1,6.90879830394656e-18,-0.0503503468630651,0.216,0.267,9.35520378337403e-14
Ccr9,7.05731434239614e-18,-0.11229259123963,0.591,0.649,9.55630935103861e-14
Atp6v0c,7.13079420630101e-18,-0.0586583417621181,0.538,0.608,9.65580843475219e-14
Ldha,7.20145452525612e-18,-0.0946484027266811,0.688,0.724,9.75148957264931e-14
Hnrnpdl,7.47606701647908e-18,-0.0614354151035088,0.575,0.639,1.01233423470143e-13
Zc3h12a,7.52020303200278e-18,-0.0393606743033661,0.081,0.117,1.0183106925635e-13
Gm8369,7.84999578689716e-18,-0.0536521047730384,0.109,0.149,1.06296792950374e-13
Rflnb,8.90036035635535e-18,-0.0603180150166485,0.109,0.148,1.20519779585408e-13
Kmt2e,8.91743739605629e-18,-0.0585183626663426,0.44,0.502,1.20751019779998e-13
Max,1.14208275143161e-17,-0.0494389988146571,0.289,0.346,1.54649425371354e-13
Ginm1,1.14583096197049e-17,-0.0396806302518901,0.119,0.161,1.55156970560424e-13
Sugt1,1.26482471724313e-17,-0.0518742101821374,0.252,0.305,1.71269914961892e-13
Atxn7l2,1.36482069704566e-17,-0.0287805162613814,0.057,0.088,1.84810370586953e-13
Xrn2,1.67569921737174e-17,-0.0569960747184135,0.371,0.429,2.26906431024307e-13
Tex30,2.19125718565203e-17,-0.0470682569755534,0.195,0.244,2.96718135509141e-13
Ptbp1,2.20808157320555e-17,-0.0633364931147924,0.487,0.548,2.98996325827764e-13
Epn1,2.29619953206285e-17,-0.0454825703477975,0.222,0.275,3.1092837863663e-13
Pabpc1,2.32082482597723e-17,-0.0494923037235204,0.98,0.982,3.14262889685577e-13
Acd,2.32206384276725e-17,-0.0418455946440333,0.186,0.235,3.14430664949113e-13
Izumo1r,2.34688382567547e-17,-0.0548239925986354,0.142,0.186,3.17791538834716e-13
Adrm1,2.46707553247106e-17,-0.0467817064290664,0.253,0.307,3.34066697851906e-13
Tnfrsf18,3.00060751312295e-17,-0.04650257175845,0.136,0.178,4.06312263351978e-13
Cbx4,3.04315956853509e-17,0.0621751108516657,0.266,0.218,4.12074237175336e-13
Dph3,3.05332130392642e-17,-0.0428395871856708,0.142,0.186,4.13450237764677e-13
Marcksl1,3.05573378792189e-17,-0.0890344726969936,0.32,0.374,4.13776912222503e-13
Ap1ar,3.0800957143132e-17,-0.0384545007949859,0.092,0.129,4.1707576067515e-13
Kpna1,3.2840637993371e-17,-0.0432206479840159,0.111,0.15,4.44695079068237e-13
Rpl34,3.41248590711364e-17,0.044773667749181,0.999,0.999,4.62084716682258e-13
Eng,4.18139643485351e-17,-0.0399186207451371,0.088,0.124,5.66202891243514e-13
Ubl3,4.26960558693837e-17,-0.0428289528223978,0.181,0.229,5.78147292527325e-13
Nrbp1,4.6121983833316e-17,-0.0463024941340242,0.208,0.258,6.24537783086932e-13
Rpl27-ps3,5.07441502228537e-17,-0.0363667101784014,0.098,0.136,6.87126538167662e-13
Ilk,5.60551391128228e-17,-0.045116330900777,0.223,0.274,7.59042638726734e-13
Ing3,5.73416314029884e-17,-0.0368927533264957,0.14,0.183,7.76463030827865e-13
Adss,5.89825997638067e-17,-0.0467267181069253,0.21,0.26,7.98683383401707e-13
Cers5,6.09019531816108e-17,-0.0383995789804273,0.117,0.157,8.24673348032191e-13
Tpst2,6.58073167239433e-17,-0.0479080946249351,0.205,0.254,8.91096875758916e-13
Pxk,6.79795085724537e-17,-0.0328937332333972,0.077,0.111,9.20510525579596e-13
Vps13a,7.21488978015905e-17,-0.0428105967950621,0.149,0.192,9.76968225131337e-13
Csnk2a1,7.58123430792454e-17,-0.0401999771201733,0.152,0.197,1.02657493763606e-12
Rbbp6,7.81102794846738e-17,-0.0391614120738222,0.101,0.139,1.05769129450197e-12
Adnp,8.01968114832076e-17,-0.0375430122633438,0.096,0.133,1.08594502429411e-12
Elovl1,8.09488029635372e-17,-0.0326896994082659,0.081,0.116,1.09612774092926e-12
Set,8.615045452667e-17,-0.0715663279556762,0.459,0.515,1.16656330474564e-12
Rce1,8.86142751787488e-17,-0.0390343577471135,0.133,0.175,1.19992590019544e-12
Asap1,9.10543143845988e-17,-0.0461835484839152,0.164,0.209,1.23296647108185e-12
Scaf11,9.3790316338144e-17,-0.0303092909714743,0.264,0.321,1.27001467353481e-12
Ralbp1,9.39237509214542e-17,-0.0481276973106745,0.242,0.295,1.27182151122741e-12
Prelid1,1.01273261451681e-16,-0.0491882293898231,0.447,0.515,1.37134123331721e-12
Pttg1ip,1.06774493532366e-16,-0.0402832578742361,0.143,0.187,1.44583341692177e-12
Gm26532,1.08558297694518e-16,-0.0331651025100348,0.064,0.096,1.46998790908147e-12
Isg20,1.11657033754328e-16,-0.0368488933820483,0.072,0.105,1.51194789406736e-12
Snx20,1.13819125938697e-16,-0.0447251365654965,0.18,0.227,1.5412247843359e-12
Ctsw,1.14629318852627e-16,-0.0712952135639444,0.355,0.413,1.55219560658342e-12
Btg2,1.38767439955119e-16,0.098244990674238,0.623,0.586,1.87904990443227e-12
Polr2e,1.43484699959955e-16,-0.0500066334399621,0.213,0.261,1.94292632215775e-12
Tap1,1.45548116990166e-16,-0.0540702307854196,0.216,0.264,1.97086705216384e-12
Nsd3,1.46547258875139e-16,-0.0563764923809235,0.36,0.416,1.98439643242826e-12
Fnta,1.53033081246117e-16,-0.0392135444330113,0.141,0.183,2.07222095315367e-12
Fbxl5,1.60731582199784e-16,-0.0387969577140307,0.133,0.175,2.17646635456727e-12
Dnajb11,1.63516282551637e-16,-0.0434740690384354,0.209,0.258,2.21417398203171e-12
Ptpn2,1.67049208293708e-16,-0.0465448802081647,0.225,0.275,2.2620133295051e-12
Hint1,1.74382184259749e-16,-0.0597944092248721,0.381,0.438,2.36130915706126e-12
Dnajc9,1.80701205771139e-16,-0.0433534299258451,0.169,0.215,2.446875027347e-12
Arrb2,1.99400854707012e-16,-0.0484315413689616,0.259,0.312,2.70008697358765e-12
Zbtb7a,2.05048891260334e-16,-0.0465798418918872,0.209,0.258,2.77656703655618e-12
Cd82,2.24160304486122e-16,-0.064571365022614,0.202,0.248,3.03535468304658e-12
Cks2,2.42520609628458e-16,-0.0445194215827178,0.164,0.208,3.28397157497895e-12
Ndufa11,2.47103921378857e-16,-0.0500104813703204,0.315,0.37,3.3460341993911e-12
Kcnn4,2.5762958111941e-16,-0.0623232322435188,0.294,0.345,3.48856215793793e-12
Cul4b,2.69549135496044e-16,-0.033546519661987,0.095,0.131,3.64996484375194e-12
Ninj1,2.7531448383807e-16,-0.0270234464845901,0.048,0.076,3.72803342565131e-12
Bcas2,3.00380282335983e-16,-0.0473823281458907,0.31,0.365,4.06744940311155e-12
Nasp,3.33188051788507e-16,-0.0446112368168034,0.237,0.288,4.51169940926817e-12
Atp5g1,3.68208475739936e-16,-0.051456301797853,0.479,0.544,4.98591096999447e-12
Cnppd1,3.71390447088664e-16,-0.0464711730413934,0.281,0.336,5.0289980440276e-12
Mad2l1bp,3.96749669426704e-16,-0.0405200541619114,0.15,0.193,5.37238727370699e-12
Tdg,4.01733024788232e-16,-0.0389439640826436,0.146,0.189,5.43986688865745e-12
Gpx4,4.13431986644109e-16,-0.0672312575542846,0.467,0.526,5.59828253114787e-12
Prelid3b,4.52031861699031e-16,-0.0396374326183765,0.177,0.223,6.12096343926658e-12
Atrx,4.70639043587194e-16,-0.054332256791657,0.358,0.414,6.3729232892142e-12
1700097N02Rik,4.8237978335074e-16,0.0630886329987741,0.234,0.19,6.53190464635238e-12
Pdlim1,4.94111689661272e-16,-0.0491184785088327,0.311,0.366,6.69076638970328e-12
Zfp53,5.27905037711216e-16,-0.0297887129538794,0.05,0.077,7.14836211564758e-12
Rab10os,5.39557345217513e-16,-0.0379595279150495,0.172,0.218,7.30614601159034e-12
Rora,5.4868837433322e-16,-0.0282545925262063,0.054,0.082,7.42978927684614e-12
Hist1h1b,5.65440235275757e-16,0.0429096598714489,0.098,0.066,7.65662622586902e-12
Efr3a,6.23064504999048e-16,-0.0447948816321389,0.179,0.224,8.43691646219211e-12
P4hb,6.24760741891417e-16,-0.05287873639486,0.346,0.401,8.45988520595167e-12
Ccnb1ip1,6.40956363377798e-16,0.0685074879032743,0.106,0.074,8.67919011649877e-12
Adgrg5,6.53479100561017e-16,-0.0318928285252977,0.057,0.086,8.84876050069673e-12
Pim3,7.10090638153782e-16,-0.0459538500769122,0.191,0.237,9.61533733124036e-12
Hist1h2bg,7.34952356015054e-16,0.0273230800348599,0.051,0.029,9.95198985279985e-12
Dnaja1,7.53579265130476e-16,-0.059943400602293,0.823,0.848,1.02042168291318e-11
Ldlrap1,7.65567924923216e-16,-0.0293500539289247,0.063,0.093,1.03665552713853e-11
Tgtp2,8.51816697448067e-16,-0.0413957581573997,0.076,0.108,1.15344499001443e-11
Ndufb8,8.57547482743201e-16,-0.0476278241149123,0.331,0.386,1.16120504638257e-11
Ssh2,8.58046443515343e-16,-0.0512231264416814,0.215,0.262,1.16188068916413e-11
Serf2,8.65620502680406e-16,-0.0500880235001213,0.949,0.951,1.17213672267954e-11
Parp14,8.85727634824605e-16,-0.0319390418439154,0.061,0.09,1.199363790316e-11
Npepps,9.16367616911392e-16,-0.0390982473220101,0.159,0.203,1.24085339005972e-11
Reep5,9.34805018976071e-16,-0.0501486237957291,0.366,0.423,1.2658194761955e-11
Abcf2,9.3565375134562e-16,-0.0363296364844951,0.117,0.156,1.2669687446971e-11
Isca1,9.43605016565713e-16,-0.0385837263657478,0.163,0.208,1.27773555293163e-11
Ppp1r10,9.73626062486594e-16,-0.0513205457168075,0.214,0.261,1.3183870512131e-11
Fus,1.03766688712045e-15,-0.0658489546197973,0.54,0.6,1.4051047318498e-11
Bcl7b,1.08326068603936e-15,-0.0434625787858328,0.261,0.313,1.4668432949659e-11
H2-M3,1.1549832719792e-15,-0.0341387040935572,0.083,0.116,1.56396284858704e-11
Tob1,1.17470338420792e-15,-0.0602498599561423,0.337,0.393,1.59066585255594e-11
Fth1,1.25630621063829e-15,-0.0649794256492509,0.969,0.975,1.70116423982531e-11
Rb1cc1,1.32900903981486e-15,-0.0458091359983584,0.216,0.264,1.7996111408133e-11
Eny2,1.36399984559285e-15,-0.0443906918902535,0.264,0.316,1.84699219091728e-11
Dgka,1.38935258568272e-15,-0.0546532586641558,0.475,0.536,1.88132233627296e-11
Ubp1,1.40332311876063e-15,-0.0281153443019039,0.051,0.079,1.90023983511377e-11
Tmem222,1.43444090290138e-15,-0.0377973404761136,0.17,0.216,1.94237642661876e-11
Frat2,1.43681440798144e-15,-0.0464604977893699,0.442,0.511,1.94559038984767e-11
Impdh2,1.44366141240442e-15,-0.0517192078478231,0.295,0.347,1.95486191853683e-11
Cnn3,1.47930686262613e-15,-0.0463581994527386,0.251,0.304,2.00312942268205e-11
Cd320,1.50085591568024e-15,-0.0260169497444225,0.049,0.076,2.03230899542262e-11
Txndc15,1.50684230209551e-15,-0.0399249181744321,0.136,0.177,2.04041516126753e-11
Jak1,1.51154907351242e-15,-0.0681926668359009,0.594,0.645,2.04678860044317e-11
Zbtb2,1.6358617105593e-15,-0.0449550752518451,0.154,0.197,2.21512034226834e-11
Higd1a,1.69894092610764e-15,-0.0509920299304417,0.305,0.356,2.30053590804235e-11
Psma1,1.88291141838812e-15,-0.046972830921738,0.293,0.345,2.54965035163936e-11
Pithd1,2.03014690949584e-15,-0.0355721216358661,0.153,0.195,2.74902193014832e-11
Usp18,2.06755929313555e-15,-0.0276364787725763,0.025,0.046,2.79968203883485e-11
Nr3c1,2.23780038593076e-15,-0.0523343912446415,0.258,0.307,3.03020550258884e-11
Eif4g2,2.32120922476416e-15,-0.0625054624691338,0.638,0.692,3.14314941125315e-11
Nab2,2.33689721793516e-15,-0.0481765334126205,0.186,0.231,3.164392522806e-11
Dnm2,2.35533947522273e-15,-0.0464680365966094,0.377,0.435,3.1893651833991e-11
Selenok,2.3588605357066e-15,-0.0532273498760127,0.488,0.545,3.19413305140031e-11
Tomm20,2.40366723511041e-15,-0.0509070315765935,0.466,0.526,3.254805803063e-11
Rpl24,2.71842318030887e-15,0.0473061201110925,0.996,0.991,3.68101682845624e-11
Icos,2.87627162057494e-15,-0.0543722392342228,0.179,0.222,3.89475940142053e-11
Skil,2.89771003961383e-15,-0.0361168872900769,0.104,0.14,3.92378916464109e-11
Rplp1,3.35227823841748e-15,0.0661812862024957,0.994,0.993,4.53931996264111e-11
Atp6v0d1,3.69719782860521e-15,-0.0413118993963351,0.266,0.318,5.00637557971432e-11
Hist4h4,3.76352357431944e-15,0.0291035267416855,0.076,0.05,5.09618727198595e-11
Fam102a,3.76895607100413e-15,-0.0384662725845573,0.109,0.146,5.1035434157467e-11
Selenos,3.89594585841948e-15,-0.0447939783505842,0.216,0.262,5.27550028688581e-11
Pebp1,4.24663636011253e-15,-0.0482716749753039,0.419,0.477,5.75037029522838e-11
Stag2,4.62452072327902e-15,-0.0406131359577089,0.162,0.205,6.26206351139212e-11
Degs1,5.66114670060137e-15,-0.0414465998298889,0.195,0.241,7.66575874728431e-11
Etf1,6.97915682575194e-15,-0.0393435470772447,0.236,0.286,9.4504762577507e-11
Phgdh,7.15648758442918e-15,-0.0465043817371649,0.196,0.241,9.69059983807555e-11
Tfb2m,7.20484844264073e-15,-0.0289998199081933,0.079,0.111,9.75608527617981e-11
Tor1aip1,7.35816659869192e-15,-0.0447114802522827,0.171,0.213,9.96369339128872e-11
Rasa3,7.6586826397931e-15,-0.0457135022177877,0.139,0.178,1.03706221625438e-10
Pon2,7.811120245198e-15,-0.0323230143391094,0.102,0.138,1.05770379240226e-10
Ndufb11,7.8212140647613e-15,-0.0506503814054334,0.517,0.579,1.05907059650933e-10
Pttg1,8.18410034542036e-15,-0.0380325979872553,0.127,0.165,1.10820902777337e-10
Fam3c,8.76484709192859e-15,-0.0415863067204139,0.155,0.196,1.18684794471805e-10
Usf2,8.9308318807335e-15,-0.0455862516081686,0.305,0.358,1.20932394497012e-10
Jund,1.16146546842042e-14,0.0746478772152936,0.633,0.6,1.5727403907881e-10
Usp16,1.28515290326194e-14,-0.0367344967405076,0.162,0.205,1.74022554630699e-10
Tex264,1.35210687741874e-14,-0.0367685997838214,0.143,0.182,1.83088792271271e-10
Scp2,1.35678299826879e-14,-0.0485954987809548,0.375,0.429,1.83721985795577e-10
Map1lc3b,1.37501404766038e-14,-0.0568756632341869,0.558,0.617,1.86190652193692e-10
Rpl37a,1.3934165958522e-14,0.0458573000926643,0.999,0.999,1.88682541244346e-10
Ms4a6b,1.45985188834039e-14,-0.0797497350574917,0.347,0.395,1.97678544200173e-10
2810474O19Rik,1.49170525004751e-14,-0.0445981388811847,0.182,0.225,2.01991807908934e-10
Rpa1,1.55547737640371e-14,-0.0451118390338127,0.237,0.284,2.10627191538826e-10
Ptp4a3,1.57977859694119e-14,-0.0441911866566376,0.272,0.323,2.13917819811807e-10
Lrrc47,1.59112239100959e-14,-0.0348851974464253,0.125,0.163,2.15453882966609e-10
Usp1,1.59880407263153e-14,-0.045112514470645,0.2,0.245,2.16494059475035e-10
Atp6v1f,1.65361649350621e-14,-0.0490988827822183,0.476,0.534,2.23916209385676e-10
Tm9sf2,1.67500919215872e-14,-0.0401736348991939,0.164,0.205,2.26812994710212e-10
Dnajb9,1.72984908592981e-14,-0.0438417465695008,0.186,0.23,2.34238864725755e-10
Cmtm6,1.75740102005373e-14,-0.0375661925023419,0.136,0.175,2.37969672125476e-10
Psmc5,1.76265478138808e-14,-0.0419263621930571,0.265,0.314,2.3868108394776e-10
Paics,1.80040198571683e-14,-0.0418901366082025,0.277,0.328,2.43792432885915e-10
Nsmce4a,1.87178205364799e-14,-0.0405810934287317,0.289,0.341,2.53458007884475e-10
Hsp90ab1,1.98189868303352e-14,0.0619249087774292,0.995,0.995,2.68368900669569e-10
Ndrg3,2.29866038822789e-14,-0.0408856808338263,0.225,0.272,3.11261603169938e-10
Fam241a,2.30342413878677e-14,-0.0385669341627121,0.109,0.145,3.11906662633117e-10
Emp3,2.33356738010906e-14,-0.0552814648765355,0.322,0.374,3.15988358940568e-10
Psme1,2.33632795776661e-14,-0.0622043907789623,0.615,0.658,3.16362168761176e-10
Dcaf12,2.38529868027135e-14,-0.0374278335932467,0.151,0.191,3.22993294295544e-10
Rabac1,2.49728583358487e-14,-0.0460095079773293,0.336,0.389,3.38157474725728e-10
Pgam1,2.56440550038619e-14,-0.0408744427171977,0.237,0.285,3.47246148807294e-10
Nap1l1,2.57217242256845e-14,-0.0493334193242,0.243,0.291,3.48297867739994e-10
Apol7e,2.57568452560971e-14,-0.0355622240566235,0.097,0.131,3.48773441612811e-10
Icam1,2.62765599335433e-14,-0.0457990783592117,0.13,0.167,3.55810898060109e-10
Fbxo34,2.71201113353047e-14,-0.0317195912884164,0.097,0.132,3.67233427591361e-10
Pik3cd,3.11636187055806e-14,-0.0499407713761468,0.219,0.264,4.21986560892267e-10
1700123O20Rik,3.16284796749945e-14,-0.0394726971613546,0.165,0.205,4.28281243279101e-10
B4galnt1,3.36976034922135e-14,-0.0691838786606009,0.357,0.404,4.56299248888063e-10
Smdt1,3.56434611301977e-14,-0.0473818467046454,0.378,0.432,4.82648107164007e-10
Itga4,3.78226751596944e-14,-0.0394771460931717,0.146,0.185,5.12156844337422e-10
Srp9,3.89896475114307e-14,-0.0483467120847149,0.536,0.597,5.27958816952283e-10
Zfp664,4.29151791540528e-14,-0.0363512144433303,0.122,0.159,5.81114440925029e-10
Rps11,4.33925005424013e-14,0.0394805849344388,1,1,5.87577849844656e-10
Eif5a,5.01509427802527e-14,-0.062964284903922,0.865,0.876,6.79093916187402e-10
S100a10,5.37038263592062e-14,-0.0627573635291903,0.576,0.634,7.27203512730012e-10
Cd3g,5.55377374998599e-14,-0.0456844831419234,0.956,0.96,7.52036503485603e-10
Srpk1,5.68698842839143e-14,-0.0448590683742778,0.259,0.306,7.70075103088484e-10
Cdc42se2,6.06722699193292e-14,-0.0465767375627817,0.312,0.362,8.21563206977637e-10
Mgea5,6.19339200741814e-14,-0.0469872420843577,0.244,0.29,8.38647211724491e-10
Smc3,6.1976034620324e-14,-0.044130548859497,0.285,0.335,8.39217484793807e-10
Orai1,6.73960141778088e-14,-0.0435064996034272,0.22,0.266,9.12609427981709e-10
Cd164,6.80425655588591e-14,-0.0459800109213119,0.381,0.437,9.21364380232511e-10
Prkcd,6.81844898876694e-14,-0.0325804369425356,0.103,0.137,9.23286177568931e-10
Ifngr1,7.03000941383117e-14,-0.0649923516051605,0.422,0.48,9.51933574726879e-10
Tesc,7.05715709867731e-14,-0.0409085952788187,0.142,0.18,9.55609642731894e-10
Scamp2,7.14377729167232e-14,-0.0373038577396692,0.15,0.19,9.67338883065349e-10
Idnk,7.49077588296151e-14,-0.0402218222634071,0.238,0.285,1.01432596231182e-09
Bach1,8.53277435798431e-14,-0.0436230755874978,0.18,0.223,1.15542297581466e-09
Map1lc3a,8.73373121447146e-14,-0.0406036707335257,0.167,0.209,1.18263454375158e-09
Vapa,9.4015027645813e-14,-0.0425490414043007,0.419,0.476,1.27305748935195e-09
Lrrc41,1.07156592091366e-13,-0.0292423714160937,0.085,0.116,1.45100741350919e-09
Sdcbp,1.0840997585911e-13,-0.0454724334722515,0.43,0.487,1.46797948310821e-09
Tuba1c,1.14298699640043e-13,-0.0376402582522306,0.119,0.154,1.54771869182582e-09
Abcg1,1.2006986511289e-13,-0.0391628857500259,0.197,0.241,1.62586604349365e-09
Naa20,1.20306338918812e-13,-0.0342202077096203,0.139,0.177,1.62906813529963e-09
Fam13b,1.3621118009021e-13,-0.0334428117347139,0.155,0.196,1.84443558960153e-09
Pdcd6ip,1.40968490420831e-13,-0.0444263722573497,0.334,0.386,1.90885432878847e-09
Pex5,1.42055430142493e-13,-0.0308119152429716,0.108,0.142,1.9235725795595e-09
Khdrbs1,1.51296734011164e-13,-0.0514252249552012,0.544,0.603,2.04870907524518e-09
Gorasp2,1.51976061173301e-13,-0.0382410773290836,0.19,0.232,2.05790784434767e-09
Trappc6b,1.53995625586954e-13,-0.0360978795529893,0.181,0.223,2.08525476607295e-09
Snu13,1.54314849035802e-13,-0.0606277813418917,0.499,0.554,2.0895773707938e-09
Rnf166,1.61200020324183e-13,-0.0419025477330285,0.248,0.295,2.18280947520976e-09
Gpcpd1,1.6330937464744e-13,-0.0379779753294336,0.192,0.236,2.21137224210099e-09
Lztfl1,1.6930293848161e-13,-0.0464930450111686,0.175,0.215,2.29253108997948e-09
Rbms1,1.78096045817375e-13,-0.0381360069559944,0.196,0.24,2.41159855641307e-09
Junb,1.82256834007388e-13,-0.100219861424817,0.822,0.83,2.46793978929404e-09
Id2,1.85069770728163e-13,-0.0414070188381114,0.119,0.154,2.50602976543005e-09
Mfsd14a,1.91399788194367e-13,-0.034606782899841,0.155,0.195,2.59174453193992e-09
Pole4,1.92587963164339e-13,-0.0454763789290044,0.309,0.359,2.60783360920832e-09
Ngdn,2.05634871198991e-13,-0.0380708614477286,0.269,0.318,2.78450179090553e-09
Tmed10,2.09457813140507e-13,-0.0375286355034682,0.312,0.365,2.83626824773561e-09
Asb6,2.1061024169312e-13,-0.0275004802220047,0.09,0.122,2.85187328276653e-09
H2afz,2.20635829689062e-13,-0.104175225838719,0.682,0.717,2.98762976981959e-09
Twistnb,2.25068402454461e-13,-0.0402369111898625,0.247,0.293,3.04765123763586e-09
Tspo,2.38821803401917e-13,-0.0507313755489364,0.401,0.453,3.23388603986536e-09
Fis1,2.42832986249697e-13,-0.0429079148737916,0.464,0.522,3.28820146680715e-09
Itm2c,2.47669664271062e-13,-0.0397216400916351,0.189,0.231,3.35369492389445e-09
Mpc2,2.67942556284367e-13,-0.0382160973130953,0.29,0.34,3.62821015464661e-09
Snrpb,2.93153103256558e-13,-0.0488570825214253,0.521,0.58,3.96958617119705e-09
Traf4,2.93429533841914e-13,-0.0401166081551935,0.268,0.317,3.97332931775335e-09
Rer1,3.13797253789828e-13,-0.0380490994430659,0.302,0.353,4.24912861356806e-09
2410089E03Rik,3.15711870948801e-13,-0.0282588772288786,0.06,0.087,4.27505444451771e-09
Eef1d,3.16199869005439e-13,-0.048840409957462,0.529,0.586,4.28166242620265e-09
Bcat2,3.49176223455386e-13,-0.0364902216510399,0.15,0.189,4.72819524180938e-09
Ripk1,3.64287117801458e-13,-0.026884421054961,0.061,0.087,4.93281186214955e-09
Iscu,3.72492536795366e-13,-0.0396193408888232,0.269,0.317,5.04392144074605e-09
U2af1,3.75357613160774e-13,-0.0473257611271292,0.421,0.476,5.08271743981004e-09
Herpud2,3.80197119479758e-13,-0.0351964566594639,0.193,0.236,5.1482491948754e-09
Taf5l,4.00962079959276e-13,-0.0359085694241181,0.176,0.217,5.42942752472855e-09
Id3,4.08394690360045e-13,0.114229319746489,0.398,0.357,5.53007250216537e-09
